customer_id,age,gender,item_purchased,category,purchase_amount,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,promo_code_used,previous_purchases,payment_method,frequency_of_purchases,age_group
3299,65,Female,Jacket,Outerwear,72,New Mexico,M,Brown,Fall,3.2,No,Express,No,No,6,Bank Transfer,Every 3 Months,Senior
3300,45,Female,Shorts,Clothing,35,South Dakota,L,Teal,Spring,3.8,No,2-Day Shipping,No,No,19,Venmo,Monthly,Senior
3301,26,Female,Hat,Accessories,83,Oklahoma,M,Charcoal,Spring,3.7,No,Express,No,No,40,Bank Transfer,Bi-Weekly,Senior
3302,36,Female,Pants,Clothing,54,Oklahoma,XL,Charcoal,Summer,2.2,No,Free Shipping,No,No,35,Credit Card,Fortnightly,Adult
3303,36,Female,Blouse,Clothing,90,Alabama,XL,Beige,Winter,4.2,No,Standard,No,No,30,Venmo,Bi-Weekly,Adult
3304,20,Female,Belt,Accessories,56,Mississippi,S,Turquoise,Summer,3.2,No,Next Day Air,No,No,4,Credit Card,Fortnightly,Young Adult
3305,30,Female,Handbag,Accessories,87,Mississippi,XL,Orange,Fall,4.7,No,Next Day Air,No,No,42,Bank Transfer,Every 3 Months,Young Adult
3306,34,Female,Hoodie,Clothing,42,Nebraska,L,Cyan,Summer,4.6,No,Standard,No,No,33,PayPal,Bi-Weekly,Adult
3307,63,Female,Jacket,Outerwear,39,Colorado,L,Orange,Summer,3.5,No,Store Pickup,No,No,6,Venmo,Fortnightly,Adult
3308,18,Female,Scarf,Accessories,40,Pennsylvania,S,Green,Winter,3.7,No,Store Pickup,No,No,1,Cash,Monthly,Adult
3309,55,Female,Jeans,Clothing,79,Utah,M,Pink,Fall,2.4,No,Express,No,No,31,Cash,Monthly,Adult
3310,48,Female,Handbag,Accessories,46,Massachusetts,M,Blue,Summer,2.9,No,Store Pickup,No,No,21,PayPal,Monthly,Middle-aged
3311,45,Female,Jacket,Outerwear,27,Iowa,M,Pink,Winter,3.6,No,Free Shipping,No,No,13,PayPal,Fortnightly,Middle-aged
3312,29,Female,Hat,Accessories,52,Florida,L,Blue,Summer,3.9,No,Express,No,No,19,Bank Transfer,Annually,Senior
3313,55,Female,Sneakers,Footwear,81,Louisiana,L,Black,Summer,3.7,No,Next Day Air,No,No,47,Cash,Quarterly,Middle-aged
3314,55,Female,Hat,Accessories,30,Kansas,XL,Black,Fall,3.9,No,Express,No,No,47,Credit Card,Monthly,Adult
3315,55,Female,Socks,Clothing,94,Kansas,M,Violet,Spring,3.1,No,Standard,No,No,9,Credit Card,Quarterly,Middle-aged
3316,48,Female,Scarf,Accessories,68,Kentucky,S,Gold,Summer,2.9,No,Standard,No,No,4,PayPal,Every 3 Months,Middle-aged
3317,42,Female,Socks,Clothing,44,New Mexico,M,Olive,Summer,2.9,No,Free Shipping,No,No,6,Debit Card,Fortnightly,Adult
3318,21,Female,Hat,Accessories,62,North Carolina,XL,Pink,Summer,4.6,No,Standard,No,No,31,Cash,Quarterly,Senior
3319,45,Female,Jacket,Outerwear,48,North Dakota,M,Olive,Summer,3.7,No,Free Shipping,No,No,16,PayPal,Monthly,Young Adult
3320,23,Female,Shorts,Clothing,34,North Dakota,M,Indigo,Summer,4.1,No,Next Day Air,No,No,17,Credit Card,Every 3 Months,Middle-aged
3321,66,Female,Blouse,Clothing,46,Illinois,XL,Silver,Fall,4.1,No,2-Day Shipping,No,No,43,Cash,Every 3 Months,Young Adult
3322,32,Female,Coat,Outerwear,103,Maine,S,Charcoal,Winter,4.3,No,Next Day Air,No,No,3,Venmo,Annually,Middle-aged
3323,52,Female,Sweater,Clothing,92,Indiana,XL,Orange,Winter,4.6,No,Next Day Air,No,No,45,PayPal,Weekly,Young Adult
3324,54,Female,Handbag,Accessories,85,North Dakota,M,Yellow,Winter,3.6,No,Free Shipping,No,No,4,Credit Card,Monthly,Senior
3325,37,Female,T-shirt,Clothing,35,Missouri,S,Red,Fall,3.1,No,Standard,No,No,44,Venmo,Weekly,Young Adult
3326,29,Female,Sandals,Footwear,103,Alaska,M,Maroon,Fall,3.5,No,2-Day Shipping,No,No,17,Venmo,Monthly,Middle-aged
3327,47,Female,Gloves,Accessories,93,North Dakota,M,Magenta,Summer,4.1,No,Standard,No,No,10,Debit Card,Annually,Senior
3328,47,Female,Shorts,Clothing,63,Connecticut,M,Black,Spring,4,No,Express,No,No,2,Debit Card,Quarterly,Senior
3329,42,Female,Sandals,Footwear,34,Wisconsin,M,Violet,Spring,3.1,No,Free Shipping,No,No,9,Cash,Bi-Weekly,Adult
3330,34,Female,Backpack,Accessories,61,New Jersey,M,Gray,Winter,3.8,No,Express,No,No,1,Debit Card,Bi-Weekly,Senior
3331,38,Female,Sneakers,Footwear,102,Missouri,M,Black,Spring,3.1,No,2-Day Shipping,No,No,45,Bank Transfer,Quarterly,Middle-aged
3332,55,Female,Sunglasses,Accessories,52,California,M,Pink,Summer,3.2,No,Free Shipping,No,No,41,PayPal,Quarterly,Adult
3333,27,Female,T-shirt,Clothing,24,Washington,M,Silver,Summer,2.8,No,2-Day Shipping,No,No,1,PayPal,Bi-Weekly,Middle-aged
3334,55,Female,Jeans,Clothing,37,Minnesota,M,Violet,Spring,4.1,No,Express,No,No,3,PayPal,Monthly,Senior
3335,66,Female,Shirt,Clothing,24,California,M,Beige,Summer,3.2,No,Free Shipping,No,No,23,Credit Card,Annually,Senior
3336,44,Female,Hat,Accessories,95,Texas,XL,Cyan,Winter,3.2,No,Express,No,No,45,Bank Transfer,Quarterly,Young Adult
3337,39,Female,Blouse,Clothing,44,Montana,M,Brown,Fall,3.9,No,Free Shipping,No,No,23,Debit Card,Annually,Adult
3338,23,Female,Jacket,Outerwear,25,Arizona,L,Blue,Winter,4.4,No,2-Day Shipping,No,No,40,Bank Transfer,Bi-Weekly,Senior
3339,29,Female,Skirt,Clothing,104,Minnesota,L,White,Winter,2.9,No,2-Day Shipping,No,No,48,Credit Card,Monthly,Senior
3340,20,Female,Gloves,Accessories,112,Nebraska,M,Cyan,Fall,3.4,No,Store Pickup,No,No,40,Cash,Fortnightly,Young Adult
3341,42,Female,T-shirt,Clothing,39,Virginia,XL,Maroon,Fall,4.1,No,Free Shipping,No,No,51,Credit Card,Fortnightly,Senior
3342,55,Female,Jacket,Outerwear,48,Connecticut,XL,Olive,Summer,4.3,No,Standard,No,No,39,Credit Card,Monthly,Young Adult
3343,66,Female,Jacket,Outerwear,78,New Jersey,M,Violet,Spring,3.8,No,Free Shipping,No,No,52,Credit Card,Weekly,Senior
3344,24,Female,Shorts,Clothing,36,Kentucky,XL,Green,Winter,3.5,No,2-Day Shipping,No,No,6,Cash,Bi-Weekly,Young Adult
3345,62,Female,Hat,Accessories,48,Washington,XL,Magenta,Fall,4.1,No,Free Shipping,No,No,18,Cash,Annually,Adult
3346,28,Female,Handbag,Accessories,96,Florida,M,Turquoise,Summer,3.7,No,2-Day Shipping,No,No,3,Venmo,Bi-Weekly,Adult
3347,30,Female,Jeans,Clothing,96,Oklahoma,M,Black,Summer,3.2,No,Express,No,No,29,Venmo,Quarterly,Senior
3348,22,Female,Shoes,Footwear,74,Iowa,XL,Cyan,Summer,4.2,No,Standard,No,No,30,PayPal,Bi-Weekly,Adult
3349,28,Female,T-shirt,Clothing,83,New Hampshire,L,Gray,Winter,2.8,No,Standard,No,No,16,Cash,Every 3 Months,Adult
3350,35,Female,Jewelry,Accessories,82,Georgia,M,Red,Fall,2.6,No,Store Pickup,No,No,26,PayPal,Quarterly,Young Adult
3351,45,Female,Handbag,Accessories,33,Mississippi,S,Olive,Fall,4.7,No,2-Day Shipping,No,No,16,Cash,Bi-Weekly,Senior
3352,43,Female,Shirt,Clothing,49,New Hampshire,L,Cyan,Spring,4.1,No,2-Day Shipping,No,No,23,Bank Transfer,Fortnightly,Middle-aged
3353,55,Female,Belt,Accessories,96,Washington,M,Teal,Summer,2.7,No,Next Day Air,No,No,7,Bank Transfer,Bi-Weekly,Adult
3354,31,Female,Dress,Clothing,69,Ohio,L,Teal,Fall,4.5,No,Free Shipping,No,No,20,Credit Card,Every 3 Months,Middle-aged
3355,42,Female,Skirt,Clothing,45,Maryland,M,Orange,Fall,2.8,No,Next Day Air,No,No,19,PayPal,Weekly,Young Adult
3356,40,Female,Blouse,Clothing,28,Delaware,M,Peach,Spring,2.5,No,Store Pickup,No,No,3,Bank Transfer,Bi-Weekly,Senior
3357,39,Female,Jeans,Clothing,47,Tennessee,M,Silver,Summer,3.4,No,Store Pickup,No,No,13,PayPal,Bi-Weekly,Adult
3358,41,Female,Hoodie,Clothing,65,Arkansas,M,Pink,Winter,3.4,No,Free Shipping,No,No,35,Credit Card,Monthly,Adult
3359,56,Female,T-shirt,Clothing,63,Tennessee,M,Magenta,Fall,3.3,No,2-Day Shipping,No,No,25,Cash,Annually,Middle-aged
3360,43,Female,Sunglasses,Accessories,73,New Hampshire,L,Red,Fall,3.7,No,Next Day Air,No,No,32,Debit Card,Monthly,Middle-aged
3361,22,Female,Jacket,Outerwear,78,Minnesota,M,Maroon,Spring,3.2,No,2-Day Shipping,No,No,49,Cash,Every 3 Months,Senior
3362,47,Female,Shoes,Footwear,24,Florida,M,Silver,Spring,4,No,Free Shipping,No,No,51,Credit Card,Bi-Weekly,Middle-aged
3363,50,Female,Handbag,Accessories,54,Tennessee,M,Gray,Summer,3,No,Next Day Air,No,No,50,Venmo,Fortnightly,Young Adult
3364,58,Female,Sweater,Clothing,23,California,M,Turquoise,Winter,2.8,No,Next Day Air,No,No,44,Bank Transfer,Bi-Weekly,Adult
3365,50,Female,Scarf,Accessories,33,Oregon,M,Peach,Fall,3.1,No,Standard,No,No,8,Credit Card,Monthly,Middle-aged
3366,43,Female,Skirt,Clothing,66,Tennessee,L,Teal,Fall,3.8,No,Express,No,No,44,Credit Card,Every 3 Months,Young Adult
3367,38,Female,Gloves,Accessories,65,North Carolina,M,Red,Spring,3.3,No,2-Day Shipping,No,No,49,Debit Card,Quarterly,Senior
3368,44,Female,T-shirt,Clothing,47,Tennessee,M,Blue,Summer,2.9,No,Store Pickup,No,No,7,Venmo,Fortnightly,Senior
3369,30,Female,Sandals,Footwear,26,Nebraska,M,Blue,Spring,4.5,No,Express,No,No,27,Bank Transfer,Every 3 Months,Middle-aged
3370,47,Female,Sweater,Clothing,55,Maine,M,Indigo,Winter,3.7,No,2-Day Shipping,No,No,50,Cash,Monthly,Senior
3371,30,Female,Belt,Accessories,30,Illinois,M,Charcoal,Summer,2.8,No,Store Pickup,No,No,48,Cash,Fortnightly,Senior
3372,49,Female,Hoodie,Clothing,101,Colorado,S,Turquoise,Winter,3.8,No,Next Day Air,No,No,24,PayPal,Annually,Senior
3373,56,Female,Socks,Clothing,29,Pennsylvania,M,Maroon,Winter,4.5,No,Free Shipping,No,No,13,Credit Card,Every 3 Months,Senior
3374,70,Female,Sandals,Footwear,58,Minnesota,M,Purple,Spring,3.4,No,Store Pickup,No,No,10,Debit Card,Every 3 Months,Senior
3375,22,Female,Blouse,Clothing,44,Nevada,S,Lavender,Spring,3.7,No,2-Day Shipping,No,No,37,Debit Card,Annually,Young Adult
3376,51,Female,Boots,Footwear,97,Connecticut,XL,Yellow,Fall,4.7,No,Express,No,No,7,Credit Card,Annually,Adult
3377,22,Female,Hat,Accessories,49,Ohio,M,Green,Winter,4.1,No,Store Pickup,No,No,26,Cash,Quarterly,Adult
3378,37,Female,Shirt,Clothing,33,Kentucky,M,Yellow,Winter,4.3,No,Next Day Air,No,No,19,PayPal,Fortnightly,Young Adult
3379,49,Female,Shorts,Clothing,80,Minnesota,L,Gold,Fall,4.2,No,Next Day Air,No,No,7,Cash,Quarterly,Middle-aged
3380,61,Female,Handbag,Accessories,48,Tennessee,L,Turquoise,Summer,4.9,No,Store Pickup,No,No,51,Cash,Weekly,Senior
3381,41,Female,Dress,Clothing,56,North Dakota,L,Blue,Summer,3.6,No,Standard,No,No,6,PayPal,Every 3 Months,Young Adult
3382,57,Female,Hat,Accessories,76,Minnesota,L,Turquoise,Winter,4.5,No,Standard,No,No,27,Credit Card,Quarterly,Adult
3383,34,Female,Sweater,Clothing,36,Nebraska,M,Maroon,Spring,2.6,No,Express,No,No,2,Bank Transfer,Weekly,Middle-aged
3384,27,Female,Coat,Outerwear,47,Delaware,M,Pink,Fall,2.5,No,Next Day Air,No,No,34,Venmo,Bi-Weekly,Middle-aged
3385,39,Female,Hoodie,Clothing,25,Minnesota,L,Maroon,Summer,3.6,No,Free Shipping,No,No,9,Venmo,Quarterly,Young Adult
3386,62,Female,Jewelry,Accessories,87,Rhode Island,M,Olive,Winter,2.7,No,Standard,No,No,15,Credit Card,Every 3 Months,Senior
3387,34,Female,T-shirt,Clothing,62,Michigan,M,Lavender,Fall,2.3,No,2-Day Shipping,No,No,39,Cash,Quarterly,Young Adult
3388,53,Female,Pants,Clothing,80,New Jersey,S,Pink,Spring,3.3,No,2-Day Shipping,No,No,2,Credit Card,Bi-Weekly,Middle-aged
3389,35,Female,Sweater,Clothing,65,South Dakota,M,Cyan,Spring,4.4,No,Store Pickup,No,No,25,Credit Card,Weekly,Middle-aged
3390,38,Female,Pants,Clothing,60,North Carolina,L,Maroon,Fall,3.6,No,Free Shipping,No,No,31,Venmo,Annually,Senior
3391,32,Female,Socks,Clothing,63,Oregon,S,Red,Summer,2.8,No,Next Day Air,No,No,35,PayPal,Annually,Senior
3392,47,Female,Hoodie,Clothing,57,Montana,M,Silver,Fall,3.5,No,2-Day Shipping,No,No,6,Debit Card,Every 3 Months,Middle-aged
3393,53,Female,Scarf,Accessories,80,New Jersey,XL,Blue,Winter,4.3,No,Free Shipping,No,No,6,Venmo,Bi-Weekly,Middle-aged
3394,60,Female,Dress,Clothing,93,Arizona,M,Gold,Fall,3,No,Next Day Air,No,No,49,Debit Card,Monthly,Senior
3395,31,Female,Sandals,Footwear,110,Vermont,S,Yellow,Spring,3.9,No,Store Pickup,No,No,9,PayPal,Annually,Middle-aged
3396,44,Female,Dress,Clothing,43,Colorado,M,Silver,Winter,2.9,No,Free Shipping,No,No,14,Debit Card,Every 3 Months,Young Adult
3397,29,Female,Pants,Clothing,41,Tennessee,XL,Black,Winter,4.8,No,Next Day Air,No,No,5,PayPal,Quarterly,Senior
3398,19,Female,Blouse,Clothing,40,New Jersey,L,Yellow,Summer,2.7,No,Standard,No,No,14,Bank Transfer,Bi-Weekly,Adult
3399,54,Female,Jeans,Clothing,72,Montana,L,Pink,Winter,3.7,No,Standard,No,No,44,Cash,Fortnightly,Adult
3400,40,Female,Pants,Clothing,58,Montana,XL,Yellow,Winter,3.1,No,Standard,No,No,36,Debit Card,Annually,Middle-aged
3401,39,Female,Sunglasses,Accessories,54,Nevada,M,Lavender,Fall,4.6,No,Free Shipping,No,No,18,Venmo,Fortnightly,Middle-aged
3402,44,Female,Backpack,Accessories,79,Nevada,L,Peach,Winter,3.4,No,Standard,No,No,51,Credit Card,Weekly,Adult
3403,22,Female,Hoodie,Clothing,63,Louisiana,M,Black,Spring,4.1,No,2-Day Shipping,No,No,10,PayPal,Every 3 Months,Adult
3404,30,Female,Boots,Footwear,63,Illinois,M,Olive,Summer,3.7,No,Standard,No,No,1,Cash,Bi-Weekly,Adult
3405,69,Female,Gloves,Accessories,36,South Carolina,L,Olive,Fall,3.8,No,2-Day Shipping,No,No,33,Credit Card,Annually,Middle-aged
3406,28,Female,Blouse,Clothing,74,Washington,M,White,Summer,4.1,No,Store Pickup,No,No,45,Bank Transfer,Bi-Weekly,Middle-aged
3407,57,Female,Sweater,Clothing,83,Nebraska,M,Red,Spring,3.9,No,Store Pickup,No,No,25,Venmo,Quarterly,Young Adult
3408,46,Female,Dress,Clothing,47,Alabama,S,Purple,Spring,2.4,No,Store Pickup,No,No,21,Cash,Quarterly,Young Adult
3409,48,Female,Socks,Clothing,70,Montana,L,Purple,Summer,4.4,No,Standard,No,No,11,Bank Transfer,Annually,Young Adult
3410,24,Female,Shirt,Clothing,100,Minnesota,M,Teal,Summer,3.2,No,Next Day Air,No,No,3,Credit Card,Every 3 Months,Senior
3411,50,Female,Sandals,Footwear,72,Ohio,L,Teal,Summer,4.1,No,Free Shipping,No,No,37,Bank Transfer,Bi-Weekly,Senior
3412,29,Female,Shoes,Footwear,59,New York,L,Gray,Winter,4.9,No,2-Day Shipping,No,No,51,Cash,Weekly,Adult
3413,61,Female,Sandals,Footwear,95,Indiana,M,Magenta,Fall,3.7,No,Store Pickup,No,No,38,Venmo,Quarterly,Young Adult
3414,34,Female,Gloves,Accessories,93,Delaware,XL,Black,Winter,2.4,No,Express,No,No,17,PayPal,Bi-Weekly,Young Adult
3415,27,Female,Boots,Footwear,93,Connecticut,M,Maroon,Spring,4.7,No,Next Day Air,No,No,3,Bank Transfer,Quarterly,Middle-aged
3416,38,Female,Blouse,Clothing,70,New York,M,Gold,Fall,2.8,No,2-Day Shipping,No,No,14,Bank Transfer,Annually,Middle-aged
3417,25,Female,Sandals,Footwear,56,Alabama,M,Purple,Spring,3.1,No,Store Pickup,No,No,11,Bank Transfer,Every 3 Months,Young Adult
3418,54,Female,Coat,Outerwear,35,Massachusetts,M,Blue,Summer,2.7,No,2-Day Shipping,No,No,24,Debit Card,Fortnightly,Senior
3419,53,Female,Jacket,Outerwear,28,South Carolina,M,Beige,Summer,2.6,No,Free Shipping,No,No,30,Debit Card,Annually,Young Adult
3420,23,Female,Jewelry,Accessories,27,West Virginia,L,Indigo,Winter,3.1,No,Store Pickup,No,No,5,Venmo,Bi-Weekly,Young Adult
3421,19,Female,Hat,Accessories,63,Kentucky,M,Purple,Winter,3.4,No,Express,No,No,40,PayPal,Bi-Weekly,Young Adult
3422,57,Female,Shoes,Footwear,29,New Jersey,M,Maroon,Summer,2.8,No,Free Shipping,No,No,32,PayPal,Weekly,Middle-aged
3423,19,Female,Coat,Outerwear,100,New York,L,Beige,Winter,3.1,No,Next Day Air,No,No,8,Venmo,Monthly,Middle-aged
3424,33,Female,Boots,Footwear,74,Massachusetts,M,Brown,Spring,3.6,No,Next Day Air,No,No,23,PayPal,Bi-Weekly,Young Adult
3425,33,Female,Scarf,Accessories,57,Florida,L,Green,Summer,3.4,No,2-Day Shipping,No,No,26,Credit Card,Monthly,Adult
3426,38,Female,Hat,Accessories,56,Michigan,M,Blue,Summer,4.2,No,Next Day Air,No,No,3,Debit Card,Bi-Weekly,Senior
3427,47,Female,Socks,Clothing,37,Oregon,XL,Magenta,Fall,4.7,No,2-Day Shipping,No,No,31,Credit Card,Annually,Young Adult
3428,39,Female,T-shirt,Clothing,44,Michigan,XL,Turquoise,Winter,2.4,No,Store Pickup,No,No,39,Cash,Annually,Senior
3429,32,Female,Jewelry,Accessories,73,Washington,M,Gray,Fall,2.3,No,Next Day Air,No,No,20,Venmo,Monthly,Middle-aged
3430,27,Female,Skirt,Clothing,109,Alaska,S,Purple,Winter,4.5,No,Express,No,No,44,Debit Card,Weekly,Senior
3431,67,Female,Socks,Clothing,81,Montana,M,Lavender,Winter,4,No,Next Day Air,No,No,17,Bank Transfer,Every 3 Months,Senior
3432,46,Female,Belt,Accessories,51,New Mexico,S,Green,Summer,4.1,No,Express,No,No,16,Venmo,Annually,Adult
3433,36,Female,Boots,Footwear,44,Connecticut,M,Gray,Summer,4.6,No,2-Day Shipping,No,No,46,PayPal,Every 3 Months,Young Adult
3434,62,Female,Socks,Clothing,94,Alaska,M,Yellow,Spring,4.2,No,Free Shipping,No,No,26,PayPal,Annually,Adult
3435,31,Female,Pants,Clothing,79,Ohio,S,Orange,Summer,3.2,No,2-Day Shipping,No,No,7,Venmo,Fortnightly,Young Adult
3436,68,Female,Socks,Clothing,93,Montana,M,Beige,Summer,2.6,No,2-Day Shipping,No,No,50,Debit Card,Bi-Weekly,Middle-aged
3437,57,Female,Belt,Accessories,92,Nebraska,L,Peach,Winter,2.5,No,2-Day Shipping,No,No,42,Bank Transfer,Monthly,Adult
3438,22,Female,Jacket,Outerwear,63,Oklahoma,S,Green,Winter,3.4,No,2-Day Shipping,No,No,51,PayPal,Annually,Senior
3439,26,Female,Shirt,Clothing,69,Kentucky,M,Violet,Fall,2.8,No,Store Pickup,No,No,35,Credit Card,Monthly,Adult
3440,43,Female,Gloves,Accessories,92,Idaho,M,Gray,Summer,4.5,No,Express,No,No,24,Venmo,Quarterly,Middle-aged
3441,45,Female,Handbag,Accessories,66,Maryland,L,Magenta,Fall,4.1,No,2-Day Shipping,No,No,3,PayPal,Weekly,Young Adult
3442,64,Female,Sweater,Clothing,97,Tennessee,XL,Charcoal,Fall,4.1,No,Standard,No,No,14,Credit Card,Annually,Middle-aged
3443,28,Female,Skirt,Clothing,80,Michigan,M,Violet,Spring,4,No,Next Day Air,No,No,14,PayPal,Weekly,Young Adult
3444,47,Female,Dress,Clothing,25,Tennessee,L,Silver,Summer,4.8,No,Free Shipping,No,No,28,Cash,Bi-Weekly,Senior
3445,53,Female,Pants,Clothing,64,Rhode Island,S,Green,Summer,3.6,No,2-Day Shipping,No,No,11,Bank Transfer,Bi-Weekly,Young Adult
3446,42,Female,Hat,Accessories,57,Florida,M,Magenta,Fall,4.7,No,Standard,No,No,3,Debit Card,Annually,Middle-aged
3447,51,Female,Boots,Footwear,56,Louisiana,S,Purple,Spring,4.8,No,2-Day Shipping,No,No,23,Cash,Weekly,Middle-aged
3448,62,Female,Sandals,Footwear,58,Arkansas,M,Blue,Fall,4.2,No,Express,No,No,3,Bank Transfer,Bi-Weekly,Adult
3449,18,Female,Coat,Outerwear,30,Kentucky,S,Yellow,Winter,3.8,No,Express,No,No,39,Bank Transfer,Fortnightly,Adult
3450,48,Female,Blouse,Clothing,37,Kansas,M,Brown,Spring,4.2,No,Standard,No,No,37,Cash,Monthly,Young Adult
3451,20,Female,Shorts,Clothing,78,Vermont,M,Pink,Spring,3.5,No,Store Pickup,No,No,35,PayPal,Monthly,Senior
3452,32,Female,Blouse,Clothing,71,Nevada,XL,Silver,Fall,2.7,No,Free Shipping,No,No,12,Credit Card,Annually,Senior
3453,26,Female,Jacket,Outerwear,20,Oklahoma,M,Indigo,Spring,3.5,No,Next Day Air,No,No,4,Venmo,Fortnightly,Senior
3454,31,Female,Shirt,Clothing,63,Alabama,L,Pink,Winter,4.1,No,Standard,No,No,50,Venmo,Bi-Weekly,Adult
3455,55,Female,Handbag,Accessories,63,Louisiana,S,Lavender,Fall,4.5,No,Store Pickup,No,No,15,PayPal,Bi-Weekly,Adult
3456,49,Female,T-shirt,Clothing,102,Ohio,M,Orange,Fall,4.6,No,Standard,No,No,12,Venmo,Annually,Young Adult
3457,42,Female,Hoodie,Clothing,58,Texas,M,Red,Fall,4.6,No,Express,No,No,20,Venmo,Monthly,Middle-aged
3458,64,Female,Jewelry,Accessories,84,Maryland,M,Gray,Summer,2.9,No,Express,No,No,33,Cash,Fortnightly,Senior
3459,68,Female,Jewelry,Accessories,38,West Virginia,L,Violet,Spring,3.2,No,Standard,No,No,24,Venmo,Quarterly,Adult
3460,68,Female,Hoodie,Clothing,36,Ohio,L,Green,Fall,3.7,No,Express,No,No,19,PayPal,Annually,Young Adult
3461,41,Female,Scarf,Accessories,86,Indiana,M,Gold,Spring,3,No,Express,No,No,5,Bank Transfer,Bi-Weekly,Middle-aged
3462,51,Female,Shoes,Footwear,26,Wyoming,S,Maroon,Spring,4.1,No,Standard,No,No,43,Cash,Quarterly,Young Adult
3463,44,Female,Jeans,Clothing,75,Michigan,L,Olive,Spring,4.4,No,Standard,No,No,33,Credit Card,Every 3 Months,Adult
3464,27,Female,Jewelry,Accessories,30,Maine,M,Yellow,Fall,2.7,No,2-Day Shipping,No,No,54,PayPal,Fortnightly,Senior
3465,36,Female,Coat,Outerwear,64,Utah,S,Peach,Winter,2.7,No,Next Day Air,No,No,12,PayPal,Annually,Adult
3466,19,Female,Backpack,Accessories,50,Iowa,M,Gold,Spring,3.4,No,Standard,No,No,36,Debit Card,Weekly,Middle-aged
3467,49,Female,Socks,Clothing,40,Maryland,S,Purple,Summer,4.4,No,Standard,No,No,42,Bank Transfer,Annually,Young Adult
3468,18,Female,Scarf,Accessories,47,Texas,M,Charcoal,Fall,4.8,No,Next Day Air,No,No,5,Credit Card,Annually,Young Adult
3469,36,Female,Sunglasses,Accessories,94,Ohio,S,Indigo,Winter,3.3,No,Standard,No,No,32,Debit Card,Quarterly,Adult
3470,36,Female,Socks,Clothing,87,North Dakota,L,Magenta,Fall,3.3,No,Store Pickup,No,No,11,Cash,Annually,Young Adult
3471,19,Female,Coat,Outerwear,67,West Virginia,S,Olive,Summer,4.3,No,Free Shipping,No,No,35,Cash,Bi-Weekly,Adult
3472,43,Female,Sandals,Footwear,67,North Carolina,S,Blue,Spring,3,No,Store Pickup,No,No,29,Cash,Bi-Weekly,Senior
3473,31,Female,Blouse,Clothing,41,Georgia,S,White,Summer,3.9,No,Free Shipping,No,No,17,Debit Card,Weekly,Young Adult
3474,63,Female,Dress,Clothing,39,Kansas,M,Cyan,Spring,2.5,No,Express,No,No,12,Cash,Weekly,Middle-aged
3475,41,Female,Pants,Clothing,85,Maine,M,Cyan,Winter,4.4,No,Store Pickup,No,No,19,Venmo,Monthly,Young Adult
3476,48,Female,Sneakers,Footwear,84,South Carolina,M,Orange,Spring,4.3,No,Express,No,No,9,Cash,Quarterly,Senior
3477,68,Female,Boots,Footwear,102,South Carolina,XL,Orange,Summer,3.2,No,Free Shipping,No,No,13,Cash,Weekly,Middle-aged
3478,53,Female,Handbag,Accessories,78,Kentucky,S,Teal,Spring,3.5,No,Store Pickup,No,No,39,Debit Card,Bi-Weekly,Middle-aged
3479,36,Female,Handbag,Accessories,63,Arizona,M,Magenta,Fall,4.5,No,Store Pickup,No,No,45,PayPal,Quarterly,Adult
3480,46,Female,Sweater,Clothing,59,New York,S,Orange,Summer,4.9,No,Standard,No,No,39,Cash,Monthly,Middle-aged
3481,21,Female,Sandals,Footwear,84,New Hampshire,L,Peach,Winter,3.4,No,Free Shipping,No,No,46,PayPal,Monthly,Senior
3482,52,Female,Socks,Clothing,57,Ohio,S,Maroon,Summer,3.2,No,Store Pickup,No,No,40,Debit Card,Bi-Weekly,Young Adult
3483,66,Female,Gloves,Accessories,65,Hawaii,M,Gold,Winter,3.9,No,Next Day Air,No,No,42,Debit Card,Weekly,Senior
3484,19,Female,Hoodie,Clothing,40,Texas,L,White,Winter,3.6,No,Express,No,No,20,Credit Card,Every 3 Months,Adult
3485,44,Female,Dress,Clothing,74,Illinois,L,Gray,Fall,3.9,No,Free Shipping,No,No,14,Credit Card,Bi-Weekly,Young Adult
3486,50,Female,Shirt,Clothing,22,Massachusetts,XL,Brown,Winter,3.3,No,Standard,No,No,28,Debit Card,Fortnightly,Young Adult
3487,51,Female,Shorts,Clothing,103,North Carolina,L,Charcoal,Winter,4.8,No,Standard,No,No,6,PayPal,Weekly,Senior
3488,25,Female,Sandals,Footwear,26,West Virginia,L,Beige,Fall,2.9,No,Store Pickup,No,No,36,Bank Transfer,Annually,Adult
3489,62,Female,Sweater,Clothing,26,Delaware,XL,Teal,Spring,4.7,No,Store Pickup,No,No,7,Cash,Quarterly,Adult
